Billing Document,Billing Date,Document Type,Company Code,Sales Organization,Distribution Channel,Division,Sold-to Party Name,Payer,Country Key,Material Description,Net Value,Currency,Reference Sales Order,Fiscal Year Period,Created By,Created On
1900000751,2025-09-26,F2,NL01,NL01,10,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,Hydraulic Pump Unit HP-450,14608.27,EUR,SO-3077989,2025/09,A.KOK,2025-09-26
1900000753,2026-03-05,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,PLC Programming Unit,20387.93,EUR,SO-5669005,2026/03,R.JANSSEN,2026-03-05
1900000755,2026-01-22,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Conveyor Belt System CB-12,22119.93,EUR,SO-8411393,2026/01,M.DEVRIES,2026-01-22
1900000756,2025-10-31,F2,NL01,NL01,10,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,PLC Programming Unit,27280.01,EUR,SO-7897338,2025/10,A.KOK,2025-10-31
1900000757,2026-03-18,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Warehouse Management Module,10150.14,EUR,SO-5365771,2026/03,A.KOK,2026-03-18
1900000759,2025-12-23,F2,NL01,NL01,20,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Industrial Sensor Module X200,17185.92,EUR,SO-6770186,2025/12,S.BAKKER,2025-12-23
1900000761,2025-07-10,F2,NL01,NL01,20,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Data Migration Services,10959.62,EUR,SO-6517093,2025/07,R.JANSSEN,2025-07-10
1900000762,2025-04-04,F2,NL01,NL01,20,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Sensor Calibration Kit,27945.19,EUR,SO-2492377,2025/04,BATCHJOB,2025-04-04
1900000763,2025-12-25,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Data Migration Services,5500.0,EUR,SO-7109733,2025/12,A.KOK,2025-12-25
1900000764,2025-11-21,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Data Migration Services,15571.53,EUR,SO-7709142,2025/11,M.DEVRIES,2025-11-21
1900000766,2025-12-30,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Conveyor Belt System CB-12,4875.16,EUR,SO-9645588,2025/12,A.KOK,2025-12-30
1900000767,2026-01-29,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Sensor Calibration Kit,35070.7,EUR,SO-4750260,2026/01,S.BAKKER,2026-01-29
1900000769,2025-04-30,F2,NL01,NL01,20,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Electric Motor EM-750,11745.04,EUR,SO-8125086,2025/04,R.JANSSEN,2025-04-30
1900000771,2026-03-09,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Automation Controller Pro,19278.7,EUR,SO-7510215,2026/03,M.DEVRIES,2026-03-09
1900000773,2026-02-21,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Technical Training Package,10500.0,EUR,SO-9837185,2026/02,R.JANSSEN,2026-02-21
1900000775,2025-09-09,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Warehouse Management Module,11768.6,EUR,SO-6466203,2025/09,M.DEVRIES,2025-09-09
1900000777,2025-04-11,F2,NL01,NL01,10,00,Mulder Groothandel B.V.,Mulder Groothandel B.V.,Netherlands,Implementation Consulting Services,11857.27,EUR,SO-8235089,2025/04,R.JANSSEN,2025-04-11
1900000779,2025-11-06,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Data Migration Services,12242.58,EUR,SO-3008203,2025/11,R.JANSSEN,2025-11-06
1900000780,2026-03-30,F2,NL01,NL01,30,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Annual Maintenance Contract,12887.28,EUR,SO-1434431,2026/03,R.JANSSEN,2026-03-30
1900000782,2025-06-02,F2,NL01,NL01,10,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Annual Maintenance Contract,13088.52,EUR,SO-4408785,2025/06,A.KOK,2025-06-02
1900000784,2025-04-23,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Hydraulic Pump Unit HP-450,7330.73,EUR,SO-5326474,2025/04,BATCHJOB,2025-04-23
1900000786,2025-07-29,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Analytics Suite License (Annual),18833.82,EUR,SO-6002330,2025/07,M.DEVRIES,2025-07-29
1900000787,2025-11-08,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Annual Maintenance Contract,10500.0,EUR,SO-3419964,2025/11,R.JANSSEN,2025-11-08
1900000789,2025-05-23,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,ERP Connector License (Annual),36097.95,EUR,SO-8512701,2025/05,A.KOK,2025-05-23
1900000790,2026-03-02,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Cloud Hosting Subscription (Annual),5938.03,EUR,SO-3897912,2026/03,M.DEVRIES,2026-03-02
1900000791,2026-01-09,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Annual Maintenance Contract,49653.19,EUR,SO-7310427,2026/01,M.DEVRIES,2026-01-09
1900000792,2025-11-06,F2,NL01,NL01,30,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,PLC Programming Unit,13588.81,EUR,SO-7284081,2025/11,S.BAKKER,2025-11-06
1900000794,2025-11-19,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Data Migration Services,16344.93,EUR,SO-8224263,2025/11,R.JANSSEN,2025-11-19
1900000795,2026-01-27,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Custom Integration Services,26180.5,EUR,SO-5145116,2026/01,S.BAKKER,2026-01-27
1900000796,2025-12-02,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Hydraulic Pump Unit HP-450,22500.0,EUR,SO-4854484,2025/12,M.DEVRIES,2025-12-02
1900000797,2026-01-14,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Analytics Suite License (Annual),11671.05,EUR,SO-5433789,2026/01,A.KOK,2026-01-14
1900000799,2026-01-08,F2,NL01,NL01,10,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Warehouse Management Module,26658.19,EUR,SO-2670665,2026/01,S.BAKKER,2026-01-08
1900000800,2025-05-06,F2,NL01,NL01,30,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Cloud Hosting Subscription (Annual),5511.68,EUR,SO-9397088,2025/05,S.BAKKER,2025-05-06
1900000802,2025-05-16,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Industrial Network Switch NS-24,10280.36,EUR,SO-6341529,2025/05,M.DEVRIES,2025-05-16
1900000804,2025-09-04,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,PLC Programming Unit,36196.36,EUR,SO-6595012,2025/09,R.JANSSEN,2025-09-04
1900000806,2025-09-11,F2,NL01,NL01,20,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Data Migration Services,15510.97,EUR,SO-6883080,2025/09,S.BAKKER,2025-09-11
1900000808,2025-04-17,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Hydraulic Pump Unit HP-450,12145.39,EUR,SO-1700961,2025/04,S.BAKKER,2025-04-17
1900000809,2025-04-02,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Industrial Network Switch NS-24,11050.26,EUR,SO-4292852,2025/04,R.JANSSEN,2025-04-02
1900000810,2025-08-07,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Automation Controller Pro,45181.45,EUR,SO-1566368,2025/08,R.JANSSEN,2025-08-07
1900000811,2026-03-31,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,PLC Programming Unit,13101.16,EUR,SO-4330852,2026/03,BATCHJOB,2026-03-31
1900000812,2026-02-25,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,ERP Connector License (Annual),6000.0,EUR,SO-8027275,2026/02,M.DEVRIES,2026-02-25
1900000813,2025-10-13,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Technical Training Package,2520.95,EUR,SO-7831490,2025/10,S.BAKKER,2025-10-13
1900000814,2025-06-17,F2,NL01,NL01,10,00,Groenendijk Handel B.V.,Groenendijk Handel B.V.,Netherlands,Hydraulic Pump Unit HP-450,9860.46,EUR,SO-5930097,2025/06,BATCHJOB,2025-06-17
1900000815,2025-05-28,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Safety System Upgrade Kit,11538.42,EUR,SO-8128783,2025/05,S.BAKKER,2025-05-28
1900000817,2025-10-09,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Data Migration Services,15084.19,EUR,SO-6336102,2025/10,A.KOK,2025-10-09
1900000818,2025-12-02,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Automation Controller Pro,10938.59,EUR,SO-9638702,2025/12,S.BAKKER,2025-12-02
1900000819,2025-11-06,F2,NL01,NL01,10,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Safety System Upgrade Kit,12193.57,EUR,SO-7681208,2025/11,BATCHJOB,2025-11-06
1900000820,2025-08-21,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Warehouse Management Module,6276.85,EUR,SO-8265582,2025/08,R.JANSSEN,2025-08-21
1900000822,2025-07-18,F2,NL01,NL01,20,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Annual Maintenance Contract,15774.95,EUR,SO-1435630,2025/07,A.KOK,2025-07-18
1900000824,2025-11-19,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Technical Training Package,18092.09,EUR,SO-8371391,2025/11,M.DEVRIES,2025-11-19
1900000825,2025-09-10,F2,NL01,NL01,20,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Analytics Suite License (Annual),18061.66,EUR,SO-6989769,2025/09,M.DEVRIES,2025-09-10
1900000826,2025-12-02,F2,NL01,NL01,10,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Custom Integration Services,44000.0,EUR,SO-7540544,2025/12,R.JANSSEN,2025-12-02
1900000828,2025-04-25,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,ERP Connector License (Annual),13719.91,EUR,SO-8161801,2025/04,BATCHJOB,2025-04-25
1900000830,2026-01-02,F2,NL01,NL01,20,00,Groenendijk Handel B.V.,Groenendijk Handel B.V.,Netherlands,Automation Controller Pro,10676.12,EUR,SO-5528283,2026/01,A.KOK,2026-01-02
1900000832,2026-03-17,F2,NL01,NL01,30,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Annual Maintenance Contract,23049.67,EUR,SO-1116948,2026/03,R.JANSSEN,2026-03-17
1900000833,2025-10-09,F2,NL01,NL01,10,00,Van Leeuwen Staal B.V.,Van Leeuwen Staal B.V.,Netherlands,ERP Connector License (Annual),28878.51,EUR,SO-6085383,2025/10,BATCHJOB,2025-10-09
1900000834,2025-06-30,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Cloud Hosting Subscription (Annual),9000.0,EUR,SO-7753139,2025/06,R.JANSSEN,2025-06-30
1900000836,2026-02-16,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Technical Training Package,13776.67,EUR,SO-5258412,2026/02,BATCHJOB,2026-02-16
1900000837,2025-11-19,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Conveyor Belt System CB-12,14468.51,EUR,SO-8680642,2025/11,M.DEVRIES,2025-11-19
1900000839,2026-01-16,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Data Migration Services,33760.22,EUR,SO-8353787,2026/01,S.BAKKER,2026-01-16
1900000841,2025-11-23,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,PLC Programming Unit,2558.4,EUR,SO-1043618,2025/11,BATCHJOB,2025-11-23
1900000843,2025-06-25,F2,NL01,NL01,20,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,PLC Programming Unit,7655.14,EUR,SO-7437476,2025/06,BATCHJOB,2025-06-25
1900000844,2025-08-13,F2,NL01,NL01,10,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Automation Controller Pro,7971.22,EUR,SO-4960667,2025/08,S.BAKKER,2025-08-13
1900000845,2026-03-27,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Conveyor Belt System CB-12,5410.16,EUR,SO-7705692,2026/03,BATCHJOB,2026-03-27
1900000847,2025-12-23,F2,NL01,NL01,20,00,Duval Distribution SARL,Duval Distribution SARL,France,Cloud Hosting Subscription (Annual),9189.14,EUR,SO-6328814,2025/12,M.DEVRIES,2025-12-23
1900000848,2025-10-09,F2,NL01,NL01,20,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Industrial Sensor Module X200,13500.0,EUR,SO-2383866,2025/10,A.KOK,2025-10-09
1900000849,2025-06-18,F2,NL01,NL01,30,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Automation Controller Pro,12595.91,EUR,SO-9001069,2025/06,A.KOK,2025-06-18
1900000850,2025-11-12,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Standard Spare Parts Bundle,16472.02,EUR,SO-6613812,2025/11,M.DEVRIES,2025-11-12
1900000852,2025-12-31,F2,NL01,NL01,10,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,Custom Integration Services,31975.01,EUR,SO-9243413,2025/12,A.KOK,2025-12-31
1900000854,2025-09-04,F2,NL01,NL01,30,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Warehouse Management Module,25526.38,EUR,SO-7375023,2025/09,M.DEVRIES,2025-09-04
1900000855,2025-09-30,F2,NL01,NL01,20,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,PLC Programming Unit,19203.37,EUR,SO-9655077,2025/09,S.BAKKER,2025-09-30
1900000856,2025-05-12,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Industrial Sensor Module X200,16271.91,EUR,SO-1009242,2025/05,R.JANSSEN,2025-05-12
1900000857,2025-05-27,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Industrial Network Switch NS-24,26399.01,EUR,SO-3881931,2025/05,BATCHJOB,2025-05-27
1900000858,2025-12-04,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Industrial Sensor Module X200,3071.96,EUR,SO-5919513,2025/12,A.KOK,2025-12-04
1900000860,2025-11-26,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Safety System Upgrade Kit,18288.45,EUR,SO-6338604,2025/11,BATCHJOB,2025-11-26
1900000862,2025-05-15,F2,NL01,NL01,10,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Automation Controller Pro,15000.0,EUR,SO-1181346,2025/05,S.BAKKER,2025-05-15
1900000863,2025-10-01,F2,NL01,NL01,20,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Data Migration Services,5222.96,EUR,SO-5523973,2025/10,R.JANSSEN,2025-10-01
1900000865,2026-02-02,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Industrial Network Switch NS-24,26220.09,EUR,SO-3912526,2026/02,BATCHJOB,2026-02-02
1900000867,2025-09-22,F2,NL01,NL01,10,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Technical Training Package,24268.59,EUR,SO-3244908,2025/09,R.JANSSEN,2025-09-22
1900000869,2025-10-18,F2,NL01,NL01,30,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Industrial Network Switch NS-24,24389.06,EUR,SO-4419031,2025/10,BATCHJOB,2025-10-18
1900000870,2026-01-09,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Hydraulic Pump Unit HP-450,9299.87,EUR,SO-4825648,2026/01,A.KOK,2026-01-09
1900000872,2025-11-10,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,PLC Programming Unit,14615.4,EUR,SO-1677779,2025/11,R.JANSSEN,2025-11-10
1900000873,2026-01-30,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Sensor Calibration Kit,13213.16,EUR,SO-4147212,2026/01,R.JANSSEN,2026-01-30
1900000875,2025-04-15,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Annual Maintenance Contract,31610.0,EUR,SO-4888947,2025/04,M.DEVRIES,2025-04-15
1900000877,2026-02-27,F2,NL01,NL01,30,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,ERP Connector License (Annual),12715.47,EUR,SO-1938685,2026/02,S.BAKKER,2026-02-27
1900000879,2025-12-15,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Hydraulic Pump Unit HP-450,21145.46,EUR,SO-8617120,2025/12,M.DEVRIES,2025-12-15
1900000880,2025-10-21,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Analytics Suite License (Annual),10446.27,EUR,SO-7558249,2025/10,S.BAKKER,2025-10-21
1900000881,2025-10-14,F2,NL01,NL01,30,00,Mulder Groothandel B.V.,Mulder Groothandel B.V.,Netherlands,Annual Maintenance Contract,4030.52,EUR,SO-7571617,2025/10,A.KOK,2025-10-14
1900000882,2026-02-20,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Annual Maintenance Contract,17662.34,EUR,SO-9951526,2026/02,BATCHJOB,2026-02-20
1900000883,2025-08-04,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Conveyor Belt System CB-12,22651.33,EUR,SO-6096513,2025/08,M.DEVRIES,2025-08-04
1900000885,2026-02-23,F2,NL01,NL01,20,00,Duval Distribution SARL,Duval Distribution SARL,France,Industrial Sensor Module X200,11777.56,EUR,SO-3495759,2026/02,M.DEVRIES,2026-02-23
1900000886,2026-01-06,G2,NL01,NL01,10,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Industrial Sensor Module X200,-4747.75,EUR,SO-7509725,2026/01,M.DEVRIES,2026-01-06
1900000887,2025-07-14,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Analytics Suite License (Annual),20500.0,EUR,SO-3261542,2025/07,M.DEVRIES,2025-07-14
1900000889,2025-05-06,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Safety System Upgrade Kit,3651.99,EUR,SO-3833932,2025/05,M.DEVRIES,2025-05-06
1900000890,2026-02-09,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Analytics Suite License (Annual),42445.06,EUR,SO-6808211,2026/02,S.BAKKER,2026-02-09
1900000892,2026-03-25,F2,NL01,NL01,20,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Technical Training Package,8981.08,EUR,SO-3066734,2026/03,BATCHJOB,2026-03-25
1900000894,2025-12-23,F2,NL01,NL01,20,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Warehouse Management Module,14080.15,EUR,SO-2815747,2025/12,M.DEVRIES,2025-12-23
1900000896,2026-01-29,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Automation Controller Pro,16472.83,EUR,SO-7498979,2026/01,M.DEVRIES,2026-01-29
1900000898,2026-02-19,F2,NL01,NL01,20,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Safety System Upgrade Kit,14000.0,EUR,SO-8782970,2026/02,R.JANSSEN,2026-02-19
1900000900,2025-05-22,F2,NL01,NL01,10,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,Sensor Calibration Kit,8377.81,EUR,SO-3625643,2025/05,M.DEVRIES,2025-05-22
1900000901,2026-03-23,F2,NL01,NL01,20,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Support Retainer Services,27284.31,EUR,SO-7272596,2026/03,S.BAKKER,2026-03-23
1900000902,2025-06-16,F2,NL01,NL01,20,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Cloud Hosting Subscription (Annual),19002.4,EUR,SO-7491244,2025/06,BATCHJOB,2025-06-16
1900000903,2026-02-16,F2,NL01,NL01,20,00,Duval Distribution SARL,Duval Distribution SARL,France,Sensor Calibration Kit,34198.32,EUR,SO-4231244,2026/02,R.JANSSEN,2026-02-16
1900000905,2025-12-23,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,PLC Programming Unit,26190.89,EUR,SO-2350444,2025/12,S.BAKKER,2025-12-23
1900000906,2025-12-12,F2,NL01,NL01,10,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Warehouse Management Module,14948.05,EUR,SO-7748620,2025/12,R.JANSSEN,2025-12-12
1900000908,2026-03-02,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Warehouse Management Module,14955.63,EUR,SO-9635500,2026/03,S.BAKKER,2026-03-02
1900000910,2026-03-06,F2,NL01,NL01,30,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Industrial Network Switch NS-24,11634.96,EUR,SO-8392014,2026/03,BATCHJOB,2026-03-06
1900000911,2026-03-09,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Cloud Hosting Subscription (Annual),14777.09,EUR,SO-2848978,2026/03,R.JANSSEN,2026-03-09
1900000912,2025-05-30,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Data Migration Services,9989.76,EUR,SO-8084554,2025/05,M.DEVRIES,2025-05-30
1900000914,2025-10-03,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Standard Spare Parts Bundle,8758.07,EUR,SO-3015844,2025/10,M.DEVRIES,2025-10-03
1900000915,2025-04-10,F2,NL01,NL01,20,00,Duval Distribution SARL,Duval Distribution SARL,France,Technical Training Package,41500.0,EUR,SO-8780335,2025/04,BATCHJOB,2025-04-10
1900000917,2026-03-24,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Support Retainer Services,13472.68,EUR,SO-7234026,2026/03,M.DEVRIES,2026-03-24
1900000919,2026-01-30,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Industrial Network Switch NS-24,4675.51,EUR,SO-8111560,2026/01,BATCHJOB,2026-01-30
1900000920,2025-06-06,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Data Migration Services,21175.65,EUR,SO-4671355,2025/06,M.DEVRIES,2025-06-06
1900000922,2026-02-11,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Industrial Sensor Module X200,19024.53,EUR,SO-3574810,2026/02,BATCHJOB,2026-02-11
1900000923,2026-01-19,F2,NL01,NL01,10,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Electric Motor EM-750,20194.99,EUR,SO-8925019,2026/01,M.DEVRIES,2026-01-19
1900000924,2026-03-11,F2,NL01,NL01,30,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Hydraulic Pump Unit HP-450,15024.57,EUR,SO-9606291,2026/03,A.KOK,2026-03-11
1900000926,2026-02-17,F2,NL01,NL01,20,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Support Retainer Services,5500.0,EUR,SO-8953561,2026/02,M.DEVRIES,2026-02-17
1900000928,2025-07-16,F2,NL01,NL01,10,00,Groenendijk Handel B.V.,Groenendijk Handel B.V.,Netherlands,Data Migration Services,15884.85,EUR,SO-3577970,2025/07,BATCHJOB,2025-07-16
1900000929,2025-05-16,F2,NL01,NL01,10,00,Van der Linden Advies B.V.,Van der Linden Advies B.V.,Netherlands,Conveyor Belt System CB-12,19988.0,EUR,SO-2477368,2025/05,BATCHJOB,2025-05-16
1900000930,2026-02-02,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Analytics Suite License (Annual),7831.47,EUR,SO-7517774,2026/02,R.JANSSEN,2026-02-02
1900000931,2026-02-05,F2,NL01,NL01,20,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Safety System Upgrade Kit,13500.0,EUR,SO-2764373,2026/02,A.KOK,2026-02-05
1900000933,2025-06-10,F2,NL01,NL01,30,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Electric Motor EM-750,18464.87,EUR,SO-7604038,2025/06,S.BAKKER,2025-06-10
1900000935,2026-02-20,F2,NL01,NL01,10,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Technical Training Package,19214.84,EUR,SO-5852055,2026/02,M.DEVRIES,2026-02-20
1900000937,2026-02-12,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Cloud Hosting Subscription (Annual),23217.09,EUR,SO-5714512,2026/02,A.KOK,2026-02-12
