entry_id,posting_date,entry_date,account_code,account_name,debit,credit,narration,posted_by
JV00471,16-12-2024,16-12-2024,1332,Trade payables - other than micro and small,120240.0,0.0,Payment to supplier,ravi.krishnan
JV00471,16-12-2024,16-12-2024,2282,Balances with banks in current accounts,0.0,120240.0,Payment to supplier,ravi.krishnan
JV00472,19-11-2024,19-11-2024,4409,Freight outward,10558.0,0.0,Outward freight,priya.sharma
JV00472,19-11-2024,19-11-2024,1332,Trade payables - other than micro and small,0.0,10558.0,Outward freight,priya.sharma
JV00473,07-05-2024,07-05-2024,4401,Power and fuel,788488.0,0.0,Electricity charges,amit.deshpande
JV00473,07-05-2024,07-05-2024,1332,Trade payables - other than micro and small,0.0,788488.0,Electricity charges,amit.deshpande
JV00474,06-02-2025,06-02-2025,4201,Salaries and wages,835199.0,0.0,Payroll for the month,priya.sharma
JV00474,06-02-2025,06-02-2025,1362,Employee benefits payable,0.0,835199.0,Payroll for the month,priya.sharma
JV00475,11-03-2025,11-03-2025,4402,Repairs to machinery,77676.0,0.0,Machinery repairs,amit.deshpande
JV00475,11-03-2025,11-03-2025,1332,Trade payables - other than micro and small,0.0,77676.0,Machinery repairs,amit.deshpande
JV00476,12-12-2024,12-12-2024,4001,Cost of materials consumed,93404.0,0.0,Purchase of raw material,ravi.krishnan
JV00476,12-12-2024,12-12-2024,1332,Trade payables - other than micro and small,0.0,93404.0,Purchase of raw material,ravi.krishnan
JV00477,03-05-2024,03-05-2024,4401,Power and fuel,17177.0,0.0,Electricity charges,amit.deshpande
JV00477,03-05-2024,03-05-2024,1332,Trade payables - other than micro and small,0.0,17177.0,Electricity charges,amit.deshpande
JV00478,18-04-2024,18-04-2024,4409,Freight outward,261714.0,0.0,Outward freight,priya.sharma
JV00478,18-04-2024,18-04-2024,1332,Trade payables - other than micro and small,0.0,261714.0,Outward freight,priya.sharma
JV00479,20-05-2024,20-05-2024,4401,Power and fuel,18381.0,0.0,Electricity charges,priya.sharma
JV00479,20-05-2024,20-05-2024,1332,Trade payables - other than micro and small,0.0,18381.0,Electricity charges,priya.sharma
JV00480,01-04-2024,01-04-2024,2251,Trade receivables - considered good,1852899.0,0.0,Sale invoice raised,amit.deshpande
JV00480,01-04-2024,01-04-2024,3001,Sale of manufactured goods,0.0,1852899.0,Sale invoice raised,amit.deshpande
JV00481,20-11-2024,20-11-2024,2251,Trade receivables - considered good,1757620.0,0.0,Sale invoice raised,ravi.krishnan
JV00481,20-11-2024,20-11-2024,3001,Sale of manufactured goods,0.0,1757620.0,Sale invoice raised,ravi.krishnan
JV00482,18-12-2024,18-12-2024,4001,Cost of materials consumed,115767.0,0.0,Purchase of raw material,amit.deshpande
JV00482,18-12-2024,18-12-2024,1332,Trade payables - other than micro and small,0.0,115767.0,Purchase of raw material,amit.deshpande
JV00483,29-07-2024,29-07-2024,4402,Repairs to machinery,26035.0,0.0,Machinery repairs,amit.deshpande
JV00483,29-07-2024,29-07-2024,1332,Trade payables - other than micro and small,0.0,26035.0,Machinery repairs,amit.deshpande
JV00484,20-12-2024,20-12-2024,1332,Trade payables - other than micro and small,146164.0,0.0,Payment to supplier,amit.deshpande
JV00484,20-12-2024,20-12-2024,2282,Balances with banks in current accounts,0.0,146164.0,Payment to supplier,amit.deshpande
JV00485,26-09-2024,26-09-2024,1332,Trade payables - other than micro and small,1007876.0,0.0,Payment to supplier,ravi.krishnan
JV00485,26-09-2024,26-09-2024,2282,Balances with banks in current accounts,0.0,1007876.0,Payment to supplier,ravi.krishnan
JV00486,05-08-2024,05-08-2024,4409,Freight outward,28313.0,0.0,Outward freight,priya.sharma
JV00486,05-08-2024,05-08-2024,1332,Trade payables - other than micro and small,0.0,28313.0,Outward freight,priya.sharma
JV00487,01-07-2024,01-07-2024,4201,Salaries and wages,167527.0,0.0,Payroll for the month,priya.sharma
JV00487,01-07-2024,01-07-2024,1362,Employee benefits payable,0.0,167527.0,Payroll for the month,priya.sharma
JV00488,10-04-2024,10-04-2024,4201,Salaries and wages,780639.0,0.0,Payroll for the month,ravi.krishnan
JV00488,10-04-2024,10-04-2024,1362,Employee benefits payable,0.0,780639.0,Payroll for the month,ravi.krishnan
JV00489,02-07-2024,02-07-2024,1332,Trade payables - other than micro and small,160127.0,0.0,Payment to supplier,ravi.krishnan
JV00489,02-07-2024,02-07-2024,2282,Balances with banks in current accounts,0.0,160127.0,Payment to supplier,ravi.krishnan
JV00490,25-11-2024,25-11-2024,2251,Trade receivables - considered good,129334.0,0.0,Sale invoice raised,priya.sharma
JV00490,25-11-2024,25-11-2024,3001,Sale of manufactured goods,0.0,129334.0,Sale invoice raised,priya.sharma
JV00491,05-02-2025,05-02-2025,1332,Trade payables - other than micro and small,1456467.0,0.0,Payment to supplier,amit.deshpande
JV00491,05-02-2025,05-02-2025,2282,Balances with banks in current accounts,0.0,1456467.0,Payment to supplier,amit.deshpande
JV00492,24-09-2024,24-09-2024,4001,Cost of materials consumed,1001585.0,0.0,Purchase of raw material,priya.sharma
JV00492,24-09-2024,24-09-2024,1332,Trade payables - other than micro and small,0.0,1001585.0,Purchase of raw material,priya.sharma
JV00493,11-04-2024,11-04-2024,1332,Trade payables - other than micro and small,160791.0,0.0,Payment to supplier,priya.sharma
JV00493,11-04-2024,11-04-2024,2282,Balances with banks in current accounts,0.0,160791.0,Payment to supplier,priya.sharma
JV00494,11-03-2025,11-03-2025,4201,Salaries and wages,36652.0,0.0,Payroll for the month,amit.deshpande
JV00494,11-03-2025,11-03-2025,1362,Employee benefits payable,0.0,36652.0,Payroll for the month,amit.deshpande
JV00495,23-12-2024,23-12-2024,4402,Repairs to machinery,15180.0,0.0,Machinery repairs,ravi.krishnan
JV00495,23-12-2024,23-12-2024,1332,Trade payables - other than micro and small,0.0,15180.0,Machinery repairs,ravi.krishnan
JV00496,05-02-2025,05-02-2025,4001,Cost of materials consumed,117890.0,0.0,Purchase of raw material,priya.sharma
JV00496,05-02-2025,05-02-2025,1332,Trade payables - other than micro and small,0.0,117890.0,Purchase of raw material,priya.sharma
JV00497,10-09-2024,10-09-2024,4402,Repairs to machinery,9533.0,0.0,Machinery repairs,amit.deshpande
JV00497,10-09-2024,10-09-2024,1332,Trade payables - other than micro and small,0.0,9533.0,Machinery repairs,amit.deshpande
JV00498,27-03-2025,27-03-2025,4409,Freight outward,7224.0,0.0,Outward freight,ravi.krishnan
JV00498,27-03-2025,27-03-2025,1332,Trade payables - other than micro and small,0.0,7224.0,Outward freight,ravi.krishnan
JV00499,22-08-2024,22-08-2024,4409,Freight outward,151121.0,0.0,Outward freight,ravi.krishnan
JV00499,22-08-2024,22-08-2024,1332,Trade payables - other than micro and small,0.0,151121.0,Outward freight,ravi.krishnan
JV00500,25-04-2024,25-04-2024,4401,Power and fuel,21261.0,0.0,Electricity charges,priya.sharma
JV00500,25-04-2024,25-04-2024,1332,Trade payables - other than micro and small,0.0,21261.0,Electricity charges,priya.sharma
JV00501,01-04-2024,01-04-2024,2251,Trade receivables - considered good,1115954.0,0.0,Sale invoice raised,amit.deshpande
JV00501,01-04-2024,01-04-2024,3001,Sale of manufactured goods,0.0,1115954.0,Sale invoice raised,amit.deshpande
JV00502,29-01-2025,29-01-2025,2251,Trade receivables - considered good,448075.0,0.0,Sale invoice raised,ravi.krishnan
JV00502,29-01-2025,29-01-2025,3001,Sale of manufactured goods,0.0,448075.0,Sale invoice raised,ravi.krishnan
JV00503,16-05-2024,16-05-2024,4409,Freight outward,12138.0,0.0,Outward freight,priya.sharma
JV00503,16-05-2024,16-05-2024,1332,Trade payables - other than micro and small,0.0,12138.0,Outward freight,priya.sharma
JV00504,10-05-2024,10-05-2024,4402,Repairs to machinery,2998.0,0.0,Machinery repairs,ravi.krishnan
JV00504,10-05-2024,10-05-2024,1332,Trade payables - other than micro and small,0.0,2998.0,Machinery repairs,ravi.krishnan
JV00505,01-10-2024,01-10-2024,4001,Cost of materials consumed,215487.0,0.0,Purchase of raw material,ravi.krishnan
JV00505,01-10-2024,01-10-2024,1332,Trade payables - other than micro and small,0.0,215487.0,Purchase of raw material,ravi.krishnan
JV00506,16-12-2024,16-12-2024,2251,Trade receivables - considered good,33220.0,0.0,Sale invoice raised,priya.sharma
JV00506,16-12-2024,16-12-2024,3001,Sale of manufactured goods,0.0,33220.0,Sale invoice raised,priya.sharma
JV00507,20-01-2025,20-01-2025,4409,Freight outward,50500.0,0.0,Outward freight,priya.sharma
JV00507,20-01-2025,20-01-2025,1332,Trade payables - other than micro and small,0.0,50500.0,Outward freight,priya.sharma
JV00508,16-05-2024,16-05-2024,4409,Freight outward,9286.0,0.0,Outward freight,ravi.krishnan
JV00508,16-05-2024,16-05-2024,1332,Trade payables - other than micro and small,0.0,9286.0,Outward freight,ravi.krishnan
JV00509,11-04-2024,11-04-2024,4001,Cost of materials consumed,556176.0,0.0,Purchase of raw material,priya.sharma
JV00509,11-04-2024,11-04-2024,1332,Trade payables - other than micro and small,0.0,556176.0,Purchase of raw material,priya.sharma
JV00510,06-05-2024,06-05-2024,4401,Power and fuel,256662.0,0.0,Electricity charges,amit.deshpande
JV00510,06-05-2024,06-05-2024,1332,Trade payables - other than micro and small,0.0,256662.0,Electricity charges,amit.deshpande
JV00511,05-09-2024,05-09-2024,2282,Balances with banks in current accounts,1697381.0,0.0,Collection from customer,amit.deshpande
JV00511,05-09-2024,05-09-2024,2251,Trade receivables - considered good,0.0,1697381.0,Collection from customer,amit.deshpande
JV00512,22-04-2024,22-04-2024,2282,Balances with banks in current accounts,703027.0,0.0,Collection from customer,priya.sharma
JV00512,22-04-2024,22-04-2024,2251,Trade receivables - considered good,0.0,703027.0,Collection from customer,priya.sharma
JV00513,27-09-2024,27-09-2024,4001,Cost of materials consumed,289472.0,0.0,Purchase of raw material,amit.deshpande
JV00513,27-09-2024,27-09-2024,1332,Trade payables - other than micro and small,0.0,289472.0,Purchase of raw material,amit.deshpande
JV00514,15-07-2024,15-07-2024,4001,Cost of materials consumed,224795.0,0.0,Purchase of raw material,amit.deshpande
JV00514,15-07-2024,15-07-2024,1332,Trade payables - other than micro and small,0.0,224795.0,Purchase of raw material,amit.deshpande
JV00515,15-11-2024,15-11-2024,4402,Repairs to machinery,46749.0,0.0,Machinery repairs,priya.sharma
JV00515,15-11-2024,15-11-2024,1332,Trade payables - other than micro and small,0.0,46749.0,Machinery repairs,priya.sharma
JV00516,24-02-2025,24-02-2025,4001,Cost of materials consumed,1330597.0,0.0,Purchase of raw material,amit.deshpande
JV00516,24-02-2025,24-02-2025,1332,Trade payables - other than micro and small,0.0,1330597.0,Purchase of raw material,amit.deshpande
JV00517,27-03-2025,27-03-2025,4402,Repairs to machinery,137775.0,0.0,Machinery repairs,ravi.krishnan
JV00517,27-03-2025,27-03-2025,1332,Trade payables - other than micro and small,0.0,137775.0,Machinery repairs,ravi.krishnan
JV00518,26-12-2024,26-12-2024,4402,Repairs to machinery,228586.0,0.0,Machinery repairs,ravi.krishnan
JV00518,26-12-2024,26-12-2024,1332,Trade payables - other than micro and small,0.0,228586.0,Machinery repairs,ravi.krishnan
JV00519,21-02-2025,21-02-2025,4402,Repairs to machinery,57979.0,0.0,Machinery repairs,priya.sharma
JV00519,21-02-2025,21-02-2025,1332,Trade payables - other than micro and small,0.0,57979.0,Machinery repairs,priya.sharma
JV00520,13-03-2025,13-03-2025,2282,Balances with banks in current accounts,77880.0,0.0,Collection from customer,priya.sharma
JV00520,13-03-2025,13-03-2025,2251,Trade receivables - considered good,0.0,77880.0,Collection from customer,priya.sharma
JV00521,23-05-2024,23-05-2024,4402,Repairs to machinery,73442.0,0.0,Machinery repairs,ravi.krishnan
JV00521,23-05-2024,23-05-2024,1332,Trade payables - other than micro and small,0.0,73442.0,Machinery repairs,ravi.krishnan
JV00522,31-01-2025,31-01-2025,4409,Freight outward,4434.0,0.0,Outward freight,priya.sharma
JV00522,31-01-2025,31-01-2025,1332,Trade payables - other than micro and small,0.0,4434.0,Outward freight,priya.sharma
JV00523,16-12-2024,16-12-2024,2251,Trade receivables - considered good,35457.0,0.0,Sale invoice raised,amit.deshpande
JV00523,16-12-2024,16-12-2024,3001,Sale of manufactured goods,0.0,35457.0,Sale invoice raised,amit.deshpande
JV00524,20-12-2024,20-12-2024,4001,Cost of materials consumed,46825.0,0.0,Purchase of raw material,amit.deshpande
JV00524,20-12-2024,20-12-2024,1332,Trade payables - other than micro and small,0.0,46825.0,Purchase of raw material,amit.deshpande
JV00525,27-06-2024,27-06-2024,4402,Repairs to machinery,3526.0,0.0,Machinery repairs,ravi.krishnan
JV00525,27-06-2024,27-06-2024,1332,Trade payables - other than micro and small,0.0,3526.0,Machinery repairs,ravi.krishnan
JV00526,24-03-2025,24-03-2025,2282,Balances with banks in current accounts,62542.0,0.0,Collection from customer,priya.sharma
JV00526,24-03-2025,24-03-2025,2251,Trade receivables - considered good,0.0,62542.0,Collection from customer,priya.sharma
JV00527,18-03-2025,18-03-2025,4001,Cost of materials consumed,1537442.0,0.0,Purchase of raw material,priya.sharma
JV00527,18-03-2025,18-03-2025,1332,Trade payables - other than micro and small,0.0,1537442.0,Purchase of raw material,priya.sharma
JV00528,06-06-2024,06-06-2024,2251,Trade receivables - considered good,37335.0,0.0,Sale invoice raised,priya.sharma
JV00528,06-06-2024,06-06-2024,3001,Sale of manufactured goods,0.0,37335.0,Sale invoice raised,priya.sharma
JV00529,19-04-2024,19-04-2024,2251,Trade receivables - considered good,195342.0,0.0,Sale invoice raised,amit.deshpande
JV00529,19-04-2024,19-04-2024,3001,Sale of manufactured goods,0.0,195342.0,Sale invoice raised,amit.deshpande
JV00530,24-10-2024,24-10-2024,2282,Balances with banks in current accounts,55975.0,0.0,Collection from customer,ravi.krishnan
JV00530,24-10-2024,24-10-2024,2251,Trade receivables - considered good,0.0,55975.0,Collection from customer,ravi.krishnan
JV00531,13-01-2025,13-01-2025,4401,Power and fuel,58243.0,0.0,Electricity charges,amit.deshpande
JV00531,13-01-2025,13-01-2025,1332,Trade payables - other than micro and small,0.0,58243.0,Electricity charges,amit.deshpande
JV00532,14-11-2024,14-11-2024,4409,Freight outward,27888.0,0.0,Outward freight,ravi.krishnan
JV00532,14-11-2024,14-11-2024,1332,Trade payables - other than micro and small,0.0,27888.0,Outward freight,ravi.krishnan
JV00533,05-09-2024,05-09-2024,4401,Power and fuel,205628.0,0.0,Electricity charges,priya.sharma
JV00533,05-09-2024,05-09-2024,1332,Trade payables - other than micro and small,0.0,205628.0,Electricity charges,priya.sharma
JV00534,01-04-2024,01-04-2024,4402,Repairs to machinery,5400.0,0.0,Machinery repairs,ravi.krishnan
JV00534,01-04-2024,01-04-2024,1332,Trade payables - other than micro and small,0.0,5400.0,Machinery repairs,ravi.krishnan
JV00535,05-02-2025,05-02-2025,4401,Power and fuel,64479.0,0.0,Electricity charges,amit.deshpande
JV00535,05-02-2025,05-02-2025,1332,Trade payables - other than micro and small,0.0,64479.0,Electricity charges,amit.deshpande
JV00536,12-04-2024,12-04-2024,4401,Power and fuel,213065.0,0.0,Electricity charges,priya.sharma
JV00536,12-04-2024,12-04-2024,1332,Trade payables - other than micro and small,0.0,213065.0,Electricity charges,priya.sharma
JV00537,10-10-2024,10-10-2024,1332,Trade payables - other than micro and small,56045.0,0.0,Payment to supplier,priya.sharma
JV00537,10-10-2024,10-10-2024,2282,Balances with banks in current accounts,0.0,56045.0,Payment to supplier,priya.sharma
JV00538,26-07-2024,26-07-2024,4401,Power and fuel,375108.0,0.0,Electricity charges,priya.sharma
JV00538,26-07-2024,26-07-2024,1332,Trade payables - other than micro and small,0.0,375108.0,Electricity charges,priya.sharma
JV00539,30-10-2024,30-10-2024,4201,Salaries and wages,876286.0,0.0,Payroll for the month,amit.deshpande
JV00539,30-10-2024,30-10-2024,1362,Employee benefits payable,0.0,876286.0,Payroll for the month,amit.deshpande
JV00540,12-04-2024,12-04-2024,1332,Trade payables - other than micro and small,50124.0,0.0,Payment to supplier,amit.deshpande
JV00540,12-04-2024,12-04-2024,2282,Balances with banks in current accounts,0.0,50124.0,Payment to supplier,amit.deshpande
JV00541,20-02-2025,20-02-2025,2282,Balances with banks in current accounts,275364.0,0.0,Collection from customer,ravi.krishnan
JV00541,20-02-2025,20-02-2025,2251,Trade receivables - considered good,0.0,275364.0,Collection from customer,ravi.krishnan
JV00542,23-08-2024,23-08-2024,4402,Repairs to machinery,12417.0,0.0,Machinery repairs,ravi.krishnan
JV00542,23-08-2024,23-08-2024,1332,Trade payables - other than micro and small,0.0,12417.0,Machinery repairs,ravi.krishnan
JV00543,23-05-2024,23-05-2024,4402,Repairs to machinery,24946.0,0.0,Machinery repairs,ravi.krishnan
JV00543,23-05-2024,23-05-2024,1332,Trade payables - other than micro and small,0.0,24946.0,Machinery repairs,ravi.krishnan
JV00544,10-02-2025,10-02-2025,2282,Balances with banks in current accounts,2248950.0,0.0,Collection from customer,priya.sharma
JV00544,10-02-2025,10-02-2025,2251,Trade receivables - considered good,0.0,2248950.0,Collection from customer,priya.sharma
JV00545,12-11-2024,12-11-2024,4401,Power and fuel,48476.0,0.0,Electricity charges,ravi.krishnan
JV00545,12-11-2024,12-11-2024,1332,Trade payables - other than micro and small,0.0,48476.0,Electricity charges,ravi.krishnan
JV00546,07-06-2024,07-06-2024,4201,Salaries and wages,289885.0,0.0,Payroll for the month,ravi.krishnan
JV00546,07-06-2024,07-06-2024,1362,Employee benefits payable,0.0,289885.0,Payroll for the month,ravi.krishnan
JV00547,28-10-2024,28-10-2024,4001,Cost of materials consumed,44444.0,0.0,Purchase of raw material,ravi.krishnan
JV00547,28-10-2024,28-10-2024,1332,Trade payables - other than micro and small,0.0,44444.0,Purchase of raw material,ravi.krishnan
JV00548,12-03-2025,12-03-2025,4201,Salaries and wages,163317.0,0.0,Payroll for the month,amit.deshpande
JV00548,12-03-2025,12-03-2025,1362,Employee benefits payable,0.0,163317.0,Payroll for the month,amit.deshpande
JV00549,13-08-2024,13-08-2024,4201,Salaries and wages,373122.0,0.0,Payroll for the month,amit.deshpande
JV00549,13-08-2024,13-08-2024,1362,Employee benefits payable,0.0,373122.0,Payroll for the month,amit.deshpande
JV00550,04-04-2024,04-04-2024,4201,Salaries and wages,31648.0,0.0,Payroll for the month,priya.sharma
JV00550,04-04-2024,04-04-2024,1362,Employee benefits payable,0.0,31648.0,Payroll for the month,priya.sharma
JV00551,06-06-2024,06-06-2024,4402,Repairs to machinery,12507.0,0.0,Machinery repairs,amit.deshpande
JV00551,06-06-2024,06-06-2024,1332,Trade payables - other than micro and small,0.0,12507.0,Machinery repairs,amit.deshpande
JV00552,20-09-2024,20-09-2024,4402,Repairs to machinery,13880.0,0.0,Machinery repairs,priya.sharma
JV00552,20-09-2024,20-09-2024,1332,Trade payables - other than micro and small,0.0,13880.0,Machinery repairs,priya.sharma
JV00553,18-07-2024,18-07-2024,4401,Power and fuel,106745.0,0.0,Electricity charges,ravi.krishnan
JV00553,18-07-2024,18-07-2024,1332,Trade payables - other than micro and small,0.0,106745.0,Electricity charges,ravi.krishnan
JV00554,25-07-2024,25-07-2024,4001,Cost of materials consumed,1466308.0,0.0,Purchase of raw material,ravi.krishnan
JV00554,25-07-2024,25-07-2024,1332,Trade payables - other than micro and small,0.0,1466308.0,Purchase of raw material,ravi.krishnan
JV00555,04-10-2024,04-10-2024,4402,Repairs to machinery,4002.0,0.0,Machinery repairs,amit.deshpande
JV00555,04-10-2024,04-10-2024,1332,Trade payables - other than micro and small,0.0,4002.0,Machinery repairs,amit.deshpande
JV00556,06-02-2025,06-02-2025,4409,Freight outward,6132.0,0.0,Outward freight,priya.sharma
JV00556,06-02-2025,06-02-2025,1332,Trade payables - other than micro and small,0.0,6132.0,Outward freight,priya.sharma
JV00557,03-06-2024,03-06-2024,1332,Trade payables - other than micro and small,154175.0,0.0,Payment to supplier,ravi.krishnan
JV00557,03-06-2024,03-06-2024,2282,Balances with banks in current accounts,0.0,154175.0,Payment to supplier,ravi.krishnan
JV00558,04-07-2024,04-07-2024,4401,Power and fuel,392483.0,0.0,Electricity charges,priya.sharma
JV00558,04-07-2024,04-07-2024,1332,Trade payables - other than micro and small,0.0,392483.0,Electricity charges,priya.sharma
JV00559,25-09-2024,25-09-2024,2282,Balances with banks in current accounts,286046.0,0.0,Collection from customer,priya.sharma
JV00559,25-09-2024,25-09-2024,2251,Trade receivables - considered good,0.0,286046.0,Collection from customer,priya.sharma
JV00560,14-11-2024,14-11-2024,4201,Salaries and wages,341950.0,0.0,Payroll for the month,ravi.krishnan
JV00560,14-11-2024,14-11-2024,1362,Employee benefits payable,0.0,341950.0,Payroll for the month,ravi.krishnan
JV00561,26-09-2024,26-09-2024,4201,Salaries and wages,504627.0,0.0,Payroll for the month,priya.sharma
JV00561,26-09-2024,26-09-2024,1362,Employee benefits payable,0.0,504627.0,Payroll for the month,priya.sharma
JV00562,03-01-2025,03-01-2025,4409,Freight outward,4608.0,0.0,Outward freight,priya.sharma
JV00562,03-01-2025,03-01-2025,1332,Trade payables - other than micro and small,0.0,4608.0,Outward freight,priya.sharma
JV00563,17-04-2024,17-04-2024,2251,Trade receivables - considered good,242064.0,0.0,Sale invoice raised,ravi.krishnan
JV00563,17-04-2024,17-04-2024,3001,Sale of manufactured goods,0.0,242064.0,Sale invoice raised,ravi.krishnan
JV00564,04-04-2024,04-04-2024,2251,Trade receivables - considered good,49796.0,0.0,Sale invoice raised,amit.deshpande
JV00564,04-04-2024,04-04-2024,3001,Sale of manufactured goods,0.0,49796.0,Sale invoice raised,amit.deshpande
JV00565,13-03-2025,13-03-2025,4402,Repairs to machinery,5304.0,0.0,Machinery repairs,ravi.krishnan
JV00565,13-03-2025,13-03-2025,1332,Trade payables - other than micro and small,0.0,5304.0,Machinery repairs,ravi.krishnan
JV00566,18-09-2024,18-09-2024,4402,Repairs to machinery,8464.0,0.0,Machinery repairs,amit.deshpande
JV00566,18-09-2024,18-09-2024,1332,Trade payables - other than micro and small,0.0,8464.0,Machinery repairs,amit.deshpande
JV00567,15-05-2024,15-05-2024,2282,Balances with banks in current accounts,237561.0,0.0,Collection from customer,ravi.krishnan
JV00567,15-05-2024,15-05-2024,2251,Trade receivables - considered good,0.0,237561.0,Collection from customer,ravi.krishnan
JV00568,25-09-2024,25-09-2024,4401,Power and fuel,408386.0,0.0,Electricity charges,priya.sharma
JV00568,25-09-2024,25-09-2024,1332,Trade payables - other than micro and small,0.0,408386.0,Electricity charges,priya.sharma
JV00569,13-03-2025,13-03-2025,4001,Cost of materials consumed,29549.0,0.0,Purchase of raw material,priya.sharma
JV00569,13-03-2025,13-03-2025,1332,Trade payables - other than micro and small,0.0,29549.0,Purchase of raw material,priya.sharma
JV00570,10-10-2024,10-10-2024,4409,Freight outward,81788.0,0.0,Outward freight,ravi.krishnan
JV00570,10-10-2024,10-10-2024,1332,Trade payables - other than micro and small,0.0,81788.0,Outward freight,ravi.krishnan
JV00571,04-12-2024,04-12-2024,2251,Trade receivables - considered good,670155.0,0.0,Sale invoice raised,amit.deshpande
JV00571,04-12-2024,04-12-2024,3001,Sale of manufactured goods,0.0,670155.0,Sale invoice raised,amit.deshpande
JV00572,05-02-2025,05-02-2025,4401,Power and fuel,12617.0,0.0,Electricity charges,priya.sharma
JV00572,05-02-2025,05-02-2025,1332,Trade payables - other than micro and small,0.0,12617.0,Electricity charges,priya.sharma
JV00573,30-08-2024,30-08-2024,4409,Freight outward,3780.0,0.0,Outward freight,amit.deshpande
JV00573,30-08-2024,30-08-2024,1332,Trade payables - other than micro and small,0.0,3780.0,Outward freight,amit.deshpande
JV00574,09-04-2024,09-04-2024,4201,Salaries and wages,29753.0,0.0,Payroll for the month,priya.sharma
JV00574,09-04-2024,09-04-2024,1362,Employee benefits payable,0.0,29753.0,Payroll for the month,priya.sharma
JV00575,14-06-2024,14-06-2024,4409,Freight outward,72863.0,0.0,Outward freight,amit.deshpande
JV00575,14-06-2024,14-06-2024,1332,Trade payables - other than micro and small,0.0,72863.0,Outward freight,amit.deshpande
JV00576,18-12-2024,18-12-2024,4201,Salaries and wages,137457.0,0.0,Payroll for the month,amit.deshpande
JV00576,18-12-2024,18-12-2024,1362,Employee benefits payable,0.0,137457.0,Payroll for the month,amit.deshpande
JV00577,25-06-2024,25-06-2024,4201,Salaries and wages,102523.0,0.0,Payroll for the month,amit.deshpande
JV00577,25-06-2024,25-06-2024,1362,Employee benefits payable,0.0,102523.0,Payroll for the month,amit.deshpande
JV00578,04-10-2024,04-10-2024,4201,Salaries and wages,213217.0,0.0,Payroll for the month,ravi.krishnan
JV00578,04-10-2024,04-10-2024,1362,Employee benefits payable,0.0,213217.0,Payroll for the month,ravi.krishnan
JV00579,21-05-2024,21-05-2024,1332,Trade payables - other than micro and small,1303964.0,0.0,Payment to supplier,ravi.krishnan
JV00579,21-05-2024,21-05-2024,2282,Balances with banks in current accounts,0.0,1303964.0,Payment to supplier,ravi.krishnan
JV00580,03-05-2024,03-05-2024,4402,Repairs to machinery,3000.0,0.0,Machinery repairs,ravi.krishnan
JV00580,03-05-2024,03-05-2024,1332,Trade payables - other than micro and small,0.0,3000.0,Machinery repairs,ravi.krishnan
JV00581,17-04-2024,17-04-2024,4409,Freight outward,20818.0,0.0,Outward freight,ravi.krishnan
JV00581,17-04-2024,17-04-2024,1332,Trade payables - other than micro and small,0.0,20818.0,Outward freight,ravi.krishnan
JV00582,11-04-2024,11-04-2024,4401,Power and fuel,166157.0,0.0,Electricity charges,amit.deshpande
JV00582,11-04-2024,11-04-2024,1332,Trade payables - other than micro and small,0.0,166157.0,Electricity charges,amit.deshpande
JV00583,28-08-2024,28-08-2024,2251,Trade receivables - considered good,42437.0,0.0,Sale invoice raised,priya.sharma
JV00583,28-08-2024,28-08-2024,3001,Sale of manufactured goods,0.0,42437.0,Sale invoice raised,priya.sharma
JV00584,05-07-2024,05-07-2024,4401,Power and fuel,45837.0,0.0,Electricity charges,ravi.krishnan
JV00584,05-07-2024,05-07-2024,1332,Trade payables - other than micro and small,0.0,45837.0,Electricity charges,ravi.krishnan
JV00585,05-12-2024,05-12-2024,4001,Cost of materials consumed,61592.0,0.0,Purchase of raw material,priya.sharma
JV00585,05-12-2024,05-12-2024,1332,Trade payables - other than micro and small,0.0,61592.0,Purchase of raw material,priya.sharma
JV00586,26-11-2024,26-11-2024,1332,Trade payables - other than micro and small,1261094.0,0.0,Payment to supplier,ravi.krishnan
JV00586,26-11-2024,26-11-2024,2282,Balances with banks in current accounts,0.0,1261094.0,Payment to supplier,ravi.krishnan
JV00587,08-10-2024,08-10-2024,4409,Freight outward,9713.0,0.0,Outward freight,priya.sharma
JV00587,08-10-2024,08-10-2024,1332,Trade payables - other than micro and small,0.0,9713.0,Outward freight,priya.sharma
JV00588,25-09-2024,25-09-2024,1332,Trade payables - other than micro and small,164883.0,0.0,Payment to supplier,amit.deshpande
JV00588,25-09-2024,25-09-2024,2282,Balances with banks in current accounts,0.0,164883.0,Payment to supplier,amit.deshpande
JV00589,10-04-2024,10-04-2024,4001,Cost of materials consumed,573120.0,0.0,Purchase of raw material,amit.deshpande
JV00589,10-04-2024,10-04-2024,1332,Trade payables - other than micro and small,0.0,573120.0,Purchase of raw material,amit.deshpande
JV00590,28-10-2024,28-10-2024,4401,Power and fuel,16893.0,0.0,Electricity charges,amit.deshpande
JV00590,28-10-2024,28-10-2024,1332,Trade payables - other than micro and small,0.0,16893.0,Electricity charges,amit.deshpande
JV00591,09-07-2024,09-07-2024,4402,Repairs to machinery,3484.0,0.0,Machinery repairs,priya.sharma
JV00591,09-07-2024,09-07-2024,1332,Trade payables - other than micro and small,0.0,3484.0,Machinery repairs,priya.sharma
JV00592,23-07-2024,23-07-2024,4401,Power and fuel,18549.0,0.0,Electricity charges,amit.deshpande
